order_id,sku_category,basket_size,pick_time,congestion_score,warehouse_wait_time,rider_distance_km,delivery_time,sla_breach,order_cost,city_zone,peak_hour,pick_cost,staging_cost,last_mile_cost
4276,Dairy,6,23,5,18,3.58,53,1,84.74,East,0,34.5,21.599999999999998,28.64
4277,Dairy,8,30,3,10,11.72,66,1,150.76,North,0,45.0,12.0,93.76
4278,Fruits,3,27,9,18,7.41,68,1,121.38,East,0,40.5,21.599999999999998,59.28
4279,Snacks,2,26,8,8,11.45,64,1,140.2,North,0,39.0,9.6,91.6
4280,Fruits,14,27,1,4,6.71,45,1,98.98,West,0,40.5,4.8,53.68
4281,Frozen,13,29,2,14,10.44,65,1,143.82,North,1,43.5,16.8,83.52
4282,Dairy,9,30,10,19,11.53,82,1,160.04,East,0,45.0,22.8,92.24
4283,Fruits,13,32,8,13,3.6,60,1,92.4,East,0,48.0,15.6,28.8
4284,Frozen,11,32,3,10,2.61,50,1,80.88,East,1,48.0,12.0,20.88
4285,Frozen,5,37,6,7,8.92,67,1,135.26,East,0,55.5,8.4,71.36
4286,Vegetables,13,13,2,15,8.74,47,1,107.42,West,0,19.5,18.0,69.92
4287,Vegetables,9,35,5,9,10.7,70,1,148.9,East,1,52.5,10.799999999999999,85.6
4288,Vegetables,4,36,8,4,1.08,50,1,67.44,North,1,54.0,4.8,8.64
4289,Vegetables,9,36,3,12,6.31,63,1,118.88,West,0,54.0,14.399999999999999,50.48
4290,Vegetables,7,33,10,16,3.97,66,1,100.46,West,1,49.5,19.2,31.76
4291,Household,15,16,2,16,5.05,44,1,83.6,West,1,24.0,19.2,40.4
4292,Beverages,10,8,6,8,7.38,36,1,80.64,South,1,12.0,9.6,59.04
4293,Snacks,11,5,3,2,10.99,31,1,97.82,West,0,7.5,2.4,87.92
4294,Vegetables,15,28,3,18,4.34,57,1,98.32,North,0,42.0,21.599999999999998,34.72
4295,Snacks,5,39,3,16,4.81,67,1,116.18,South,1,58.5,19.2,38.48
4296,Fruits,8,37,6,1,9.76,63,1,134.78,West,0,55.5,1.2,78.08
4297,Household,9,17,7,5,3.6,36,1,60.3,North,1,25.5,6.0,28.8
4298,Fruits,9,19,6,8,4.52,42,1,74.26,South,0,28.5,9.6,36.16
4299,Beverages,8,36,9,4,11.82,72,1,153.36,South,0,54.0,4.8,94.56
4300,Vegetables,1,33,4,9,4.38,54,1,95.34,North,1,49.5,10.799999999999999,35.04
4301,Beverages,10,32,4,7,4.0,51,1,88.4,North,1,48.0,8.4,32.0
4302,Household,14,39,3,16,7.79,73,1,140.02,North,0,58.5,19.2,62.32
4303,Frozen,4,15,3,20,11.8,61,1,140.9,East,0,22.5,24.0,94.4
4304,Dairy,8,36,4,6,3.76,53,1,91.28,West,1,54.0,7.199999999999999,30.08
4305,Dairy,4,13,7,6,8.27,42,1,92.86,East,1,19.5,7.199999999999999,66.16
4306,Vegetables,3,27,3,2,4.19,40,1,76.42,South,1,40.5,2.4,33.52
4307,Dairy,7,17,9,17,6.71,56,1,99.58,North,0,25.5,20.4,53.68
4308,Frozen,1,39,6,19,11.93,87,1,176.74,North,1,58.5,22.8,95.44
4309,Beverages,3,38,10,6,10.02,74,1,144.36,South,0,57.0,7.199999999999999,80.16
4310,Vegetables,14,23,8,10,5.65,52,1,91.7,North,0,34.5,12.0,45.2
4311,Household,4,38,1,3,8.16,58,1,125.88,West,1,57.0,3.5999999999999996,65.28
4312,Vegetables,15,23,4,2,3.02,35,1,61.06,West,0,34.5,2.4,24.16
4313,Dairy,13,36,6,15,6.41,69,1,123.28,East,0,54.0,18.0,51.28
4314,Dairy,5,26,3,19,7.59,63,1,122.52,East,0,39.0,22.8,60.72
4315,Snacks,14,16,10,12,2.06,42,1,54.88,East,0,24.0,14.399999999999999,16.48
4316,Household,2,25,10,15,7.6,65,1,116.3,West,1,37.5,18.0,60.8
4317,Fruits,15,29,3,15,1.63,50,1,74.54,North,1,43.5,18.0,13.04
4318,Frozen,10,25,5,20,4.02,58,1,93.66,North,0,37.5,24.0,32.16
4319,Beverages,10,26,1,10,3.89,44,1,82.12,East,1,39.0,12.0,31.12
4320,Fruits,15,38,4,19,9.42,79,1,155.16,East,0,57.0,22.8,75.36
4321,Beverages,13,14,5,8,5.58,38,1,75.24,North,0,21.0,9.6,44.64
4322,Beverages,14,13,2,13,11.68,51,1,128.54,South,1,19.5,15.6,93.44
4323,Beverages,2,28,7,11,5.81,57,1,101.68,West,0,42.0,13.2,46.48
4324,Dairy,12,14,5,1,10.8,41,1,108.6,South,0,21.0,1.2,86.4
4325,Household,15,28,3,20,7.96,66,1,129.68,South,0,42.0,24.0,63.68
4326,Dairy,4,29,9,9,2.76,52,1,76.38,West,1,43.5,10.799999999999999,22.08
4327,Fruits,2,19,7,13,11.83,62,1,138.74,North,1,28.5,15.6,94.64
4328,Household,3,38,10,1,6.1,61,1,107.0,East,0,57.0,1.2,48.8
4329,Beverages,12,30,7,19,7.12,70,1,124.76,West,1,45.0,22.8,56.96
4330,Snacks,3,6,5,4,6.31,27,0,64.28,South,1,9.0,4.8,50.48
4331,Beverages,6,38,4,3,9.44,63,1,136.12,East,1,57.0,3.5999999999999996,75.52
4332,Vegetables,8,23,3,13,1.28,41,1,60.34,South,0,34.5,15.6,10.24
4333,Frozen,4,5,8,12,5.81,36,1,68.38,East,0,7.5,14.399999999999999,46.48
4334,Household,15,5,3,20,1.04,30,0,39.82,West,0,7.5,24.0,8.32
4335,Household,5,11,2,15,8.11,44,1,99.38,North,1,16.5,18.0,64.88
4336,Vegetables,14,26,3,20,3.34,55,1,89.72,North,1,39.0,24.0,26.72
4337,Beverages,5,28,9,16,9.5,72,1,137.2,West,0,42.0,19.2,76.0
4338,Household,14,14,4,4,8.18,38,1,91.24,West,0,21.0,4.8,65.44
4339,Vegetables,15,15,3,17,8.24,51,1,108.82,West,1,22.5,20.4,65.92
4340,Vegetables,12,11,2,18,11.17,53,1,127.46,East,0,16.5,21.599999999999998,89.36
4341,Frozen,1,32,5,5,7.15,56,1,111.2,South,1,48.0,6.0,57.2
4342,Household,3,11,6,7,3.59,31,1,53.62,South,1,16.5,8.4,28.72
4343,Dairy,7,25,7,12,3.46,50,1,79.58,East,1,37.5,14.399999999999999,27.68
4344,Dairy,14,31,5,10,6.85,59,1,113.3,North,1,46.5,12.0,54.8
4345,Household,6,11,5,19,10.67,56,1,124.66,East,0,16.5,22.8,85.36
4346,Beverages,7,21,6,7,3.31,40,1,66.38,West,0,31.5,8.4,26.48
4347,Dairy,6,20,10,9,2.64,44,1,61.92,West,0,30.0,10.799999999999999,21.12
4348,Vegetables,6,28,8,2,4.02,46,1,76.56,West,0,42.0,2.4,32.16
4349,Vegetables,12,5,2,17,7.06,38,1,84.38,North,0,7.5,20.4,56.48
4350,Fruits,15,39,7,20,8.22,82,1,148.26,East,1,58.5,24.0,65.76
4351,Household,13,5,2,9,5.37,26,0,61.26,West,0,7.5,10.799999999999999,42.96
4352,Fruits,12,26,8,4,5.34,48,1,86.52,North,1,39.0,4.8,42.72
4353,Fruits,5,9,6,20,5.29,45,1,79.82,South,1,13.5,24.0,42.32
4354,Household,10,7,1,13,3.46,27,0,53.78,North,1,10.5,15.6,27.68
4355,Frozen,1,11,5,4,9.24,38,1,95.22,West,1,16.5,4.8,73.92
4356,Vegetables,3,15,8,3,4.77,35,1,64.26,North,1,22.5,3.5999999999999996,38.16
4357,Dairy,1,20,9,4,1.14,35,1,43.92,East,0,30.0,4.8,9.12
4358,Snacks,9,7,5,12,11.51,47,1,116.98,South,0,10.5,14.399999999999999,92.08
4359,Vegetables,6,19,9,3,3.35,37,1,58.9,East,0,28.5,3.5999999999999996,26.8
4360,Household,5,9,6,19,6.98,47,1,92.14,East,0,13.5,22.8,55.84
4361,Frozen,13,34,5,10,8.37,65,1,129.96,South,1,51.0,12.0,66.96
4362,Dairy,4,11,2,4,7.13,31,1,78.34,West,1,16.5,4.8,57.04
4363,Vegetables,15,31,1,3,5.56,46,1,94.58,West,0,46.5,3.5999999999999996,44.48
4364,Beverages,9,8,2,10,9.74,39,1,101.92,North,1,12.0,12.0,77.92
4365,Snacks,6,38,9,2,4.84,58,1,98.12,South,0,57.0,2.4,38.72
4366,Fruits,8,9,10,11,10.56,51,1,111.18,East,1,13.5,13.2,84.48
4367,Frozen,15,26,7,17,3.56,57,1,87.88,South,1,39.0,20.4,28.48
4368,Household,7,10,5,10,11.06,47,1,115.48,South,0,15.0,12.0,88.48
4369,Beverages,14,8,5,16,5.87,40,1,78.16,East,0,12.0,19.2,46.96
4370,Dairy,5,30,7,12,5.74,60,1,105.32,West,0,45.0,14.399999999999999,45.92
4371,Frozen,2,24,4,14,10.58,63,1,137.44,South,0,36.0,16.8,84.64
4372,Frozen,13,16,9,11,4.65,45,1,74.4,West,1,24.0,13.2,37.2
4373,Household,12,21,5,2,6.49,40,1,85.82,West,0,31.5,2.4,51.92
4374,Dairy,12,19,1,7,6.16,39,1,86.18,South,1,28.5,8.4,49.28
4375,Snacks,14,10,9,13,1.74,35,1,44.52,North,1,15.0,15.6,13.92
4376,Dairy,7,14,8,7,8.32,45,1,95.96,North,1,21.0,8.4,66.56
4377,Household,10,13,10,5,1.62,31,1,38.46,South,0,19.5,6.0,12.96
4378,Vegetables,9,6,7,4,4.08,25,0,46.44,East,1,9.0,4.8,32.64
4379,Snacks,13,12,8,5,11.99,48,1,119.92,West,0,18.0,6.0,95.92
4380,Frozen,11,12,8,17,1.14,39,1,47.52,East,1,18.0,20.4,9.12
4381,Beverages,3,25,2,3,4.82,39,1,79.66,West,1,37.5,3.5999999999999996,38.56
4382,Frozen,10,25,1,5,2.59,36,1,64.22,East,1,37.5,6.0,20.72
4383,Vegetables,4,27,7,8,9.76,61,1,128.18,South,0,40.5,9.6,78.08
4384,Frozen,12,39,7,10,8.27,72,1,136.66,East,1,58.5,12.0,66.16
4385,Snacks,11,36,4,6,4.42,54,1,96.56,East,0,54.0,7.199999999999999,35.36
4386,Fruits,1,9,2,18,3.38,35,1,62.14,South,1,13.5,21.599999999999998,27.04
4387,Fruits,1,21,7,15,5.78,54,1,95.74,East,1,31.5,18.0,46.24
4388,Fruits,5,15,4,4,7.34,37,1,86.02,South,0,22.5,4.8,58.72
4389,Frozen,6,11,3,16,11.29,52,1,126.02,West,1,16.5,19.2,90.32
4390,Fruits,3,18,9,19,4.55,55,1,86.2,West,0,27.0,22.8,36.4
4391,Fruits,11,38,6,3,9.53,66,1,136.84,South,0,57.0,3.5999999999999996,76.24
4392,Beverages,13,6,6,19,6.74,44,1,85.72,South,1,9.0,22.8,53.92
4393,Vegetables,9,15,1,19,3.26,41,1,71.38,East,0,22.5,22.8,26.08
4394,Beverages,7,26,7,12,8.28,61,1,119.64,North,0,39.0,14.399999999999999,66.24
4395,Frozen,5,22,10,6,1.66,41,1,53.48,West,1,33.0,7.199999999999999,13.28
4396,Dairy,5,27,9,6,7.07,56,1,104.26,South,1,40.5,7.199999999999999,56.56
4397,Dairy,8,38,2,16,3.12,62,1,101.16,East,0,57.0,19.2,24.96
4398,Fruits,8,31,4,5,11.94,63,1,148.02,West,1,46.5,6.0,95.52
4399,Dairy,2,32,5,8,6.0,57,1,105.6,North,1,48.0,9.6,48.0
4400,Fruits,4,19,6,18,3.16,49,1,75.38,West,0,28.5,21.599999999999998,25.28
4401,Dairy,11,12,1,3,5.48,26,0,65.44,East,1,18.0,3.5999999999999996,43.84
4402,Vegetables,6,13,6,12,1.21,33,1,43.58,East,1,19.5,14.399999999999999,9.68
4403,Vegetables,15,15,7,9,8.03,47,1,97.54,North,0,22.5,10.799999999999999,64.24
4404,Snacks,14,16,2,3,9.38,39,1,102.64,East,0,24.0,3.5999999999999996,75.04
4405,Beverages,3,30,3,18,8.22,67,1,132.36,East,1,45.0,21.599999999999998,65.76
4406,Dairy,14,26,8,3,5.16,47,1,83.88,East,0,39.0,3.5999999999999996,41.28
4407,Household,10,25,8,2,2.97,40,1,63.66,South,0,37.5,2.4,23.76
4408,Frozen,14,40,4,18,3.98,69,1,113.44,West,1,60.0,21.599999999999998,31.84
4409,Snacks,14,25,5,2,2.48,36,1,59.74,East,0,37.5,2.4,19.84
4410,Frozen,6,40,1,9,8.21,66,1,136.48,South,1,60.0,10.799999999999999,65.68
4411,Snacks,12,5,1,4,3.09,16,0,37.02,North,1,7.5,4.8,24.72
4412,Beverages,11,12,10,4,7.5,41,1,82.8,West,0,18.0,4.8,60.0
4413,Household,5,32,7,3,10.59,63,1,136.32,South,1,48.0,3.5999999999999996,84.72
4414,Snacks,10,22,8,13,9.78,62,1,126.84,North,1,33.0,15.6,78.24
4415,Beverages,2,31,9,18,10.18,78,1,149.54,West,1,46.5,21.599999999999998,81.44
4416,Household,2,9,2,9,10.83,41,1,110.94,East,0,13.5,10.799999999999999,86.64
4417,Snacks,11,5,1,12,7.89,33,1,85.02,West,0,7.5,14.399999999999999,63.12
4418,Fruits,15,40,7,3,6.59,63,1,116.32,West,0,60.0,3.5999999999999996,52.72
4419,Frozen,14,32,9,17,2.59,63,1,89.12,West,1,48.0,20.4,20.72
4420,Beverages,13,28,2,1,9.45,49,1,118.8,West,0,42.0,1.2,75.6
4421,Dairy,7,21,1,7,6.84,42,1,94.62,East,0,31.5,8.4,54.72
4422,Snacks,1,23,7,4,1.97,37,1,55.06,South,1,34.5,4.8,15.76
4423,Dairy,8,22,2,2,9.4,44,1,110.6,East,1,33.0,2.4,75.2
4424,Frozen,7,37,1,6,11.13,66,1,151.74,West,1,55.5,7.199999999999999,89.04
4425,Dairy,5,39,4,9,1.7,55,1,82.9,East,1,58.5,10.799999999999999,13.6
4426,Snacks,4,11,1,3,7.11,29,0,76.98,West,0,16.5,3.5999999999999996,56.88
4427,Frozen,6,35,6,17,3.73,65,1,102.74,South,1,52.5,20.4,29.84
4428,Snacks,5,35,6,19,9.21,78,1,148.98,North,1,52.5,22.8,73.68
4429,Frozen,4,11,5,5,6.5,34,1,74.5,North,1,16.5,6.0,52.0
4430,Frozen,6,22,5,13,1.02,42,1,56.76,North,1,33.0,15.6,8.16
4431,Dairy,9,40,10,12,3.84,69,1,105.12,South,0,60.0,14.399999999999999,30.72
4432,Frozen,2,10,9,11,10.74,51,1,114.12,North,0,15.0,13.2,85.92
4433,Frozen,5,34,1,14,11.24,71,1,157.72,West,1,51.0,16.8,89.92
4434,Fruits,14,34,2,20,1.36,58,1,85.88,North,0,51.0,24.0,10.88
4435,Beverages,6,15,9,8,7.63,47,1,93.14,South,1,22.5,9.6,61.04
4436,Dairy,2,12,6,9,3.3,33,1,55.2,South,1,18.0,10.799999999999999,26.4
4437,Dairy,12,12,7,16,10.25,55,1,119.2,North,0,18.0,19.2,82.0
4438,Dairy,12,25,3,17,7.76,60,1,119.98,South,0,37.5,20.4,62.08
4439,Vegetables,5,20,5,16,10.19,61,1,130.72,East,0,30.0,19.2,81.52
4440,Dairy,1,31,9,10,10.53,71,1,142.74,East,0,46.5,12.0,84.24
4441,Dairy,5,39,4,12,5.81,66,1,119.38,West,0,58.5,14.399999999999999,46.48
4442,Frozen,3,34,6,10,2.81,55,1,85.48,East,1,51.0,12.0,22.48
4443,Household,12,29,5,1,6.13,47,1,93.74,West,0,43.5,1.2,49.04
4444,Household,14,28,8,19,3.36,61,1,91.68,South,1,42.0,22.8,26.88
4445,Household,5,15,4,17,4.29,44,1,77.22,East,1,22.5,20.4,34.32
4446,Frozen,12,15,8,2,4.75,34,1,62.9,South,1,22.5,2.4,38.0
4447,Frozen,2,5,6,8,8.81,36,1,87.58,South,0,7.5,9.6,70.48
4448,Snacks,10,7,9,4,7.91,35,1,78.58,West,0,10.5,4.8,63.28
4449,Beverages,12,10,6,9,10.92,46,1,113.16,West,1,15.0,10.799999999999999,87.36
4450,Vegetables,8,24,7,16,1.95,50,1,70.8,South,0,36.0,19.2,15.6
4451,Fruits,3,27,4,8,1.33,41,1,60.74,South,1,40.5,9.6,10.64
4452,Frozen,8,7,10,10,3.7,34,1,52.1,North,1,10.5,12.0,29.6
4453,Fruits,15,7,6,14,2.35,31,1,46.1,North,0,10.5,16.8,18.8
4454,Frozen,4,16,1,5,4.62,31,1,66.96,East,0,24.0,6.0,36.96
4455,Household,3,31,4,2,7.06,51,1,105.38,West,0,46.5,2.4,56.48
4456,Fruits,8,29,4,7,9.76,59,1,129.98,North,0,43.5,8.4,78.08
4457,Dairy,13,25,3,16,3.07,50,1,81.26,North,0,37.5,19.2,24.56
4458,Vegetables,9,25,5,12,6.95,55,1,107.5,East,1,37.5,14.399999999999999,55.6
4459,Vegetables,9,39,10,10,6.18,71,1,119.94,North,0,58.5,12.0,49.44
4460,Beverages,3,39,2,19,5.46,70,1,124.98,South,1,58.5,22.8,43.68
4461,Snacks,10,29,3,15,4.32,55,1,96.06,East,0,43.5,18.0,34.56
4462,Fruits,13,17,7,18,4.09,50,1,79.82,East,0,25.5,21.599999999999998,32.72
4463,Fruits,6,8,6,6,3.2,26,0,44.8,North,1,12.0,7.199999999999999,25.6
4464,Household,9,33,9,13,1.03,57,1,73.34,North,0,49.5,15.6,8.24
4465,Snacks,4,34,1,6,1.58,44,1,70.84,East,0,51.0,7.199999999999999,12.64
4466,Beverages,1,36,3,6,6.25,57,1,111.2,North,1,54.0,7.199999999999999,50.0
4467,Household,14,28,7,9,10.36,64,1,135.68,East,1,42.0,10.799999999999999,82.88
4468,Dairy,11,17,7,20,9.49,62,1,125.42,South,0,25.5,24.0,75.92
4469,Frozen,1,24,3,3,9.33,48,1,114.24,East,0,36.0,3.5999999999999996,74.64
4470,Household,11,16,1,19,3.64,43,1,75.92,North,1,24.0,22.8,29.12
4471,Dairy,4,20,10,5,8.45,51,1,103.6,East,1,30.0,6.0,67.6
4472,Frozen,14,30,4,15,1.02,51,1,71.16,West,1,45.0,18.0,8.16
4473,Snacks,3,18,3,2,1.05,25,0,37.8,East,1,27.0,2.4,8.4
4474,Dairy,9,34,1,7,9.75,61,1,137.4,North,0,51.0,8.4,78.0
4475,Snacks,2,13,8,7,10.35,48,1,110.7,West,0,19.5,8.4,82.8
4476,Frozen,3,33,5,6,7.96,59,1,120.38,North,0,49.5,7.199999999999999,63.68
4477,Fruits,1,30,9,5,8.34,60,1,117.72,West,1,45.0,6.0,66.72
4478,Snacks,10,21,10,12,10.39,63,1,129.02,West,1,31.5,14.399999999999999,83.12
4479,Beverages,4,28,10,2,3.44,46,1,71.92,North,1,42.0,2.4,27.52
4480,Dairy,10,21,9,15,2.98,50,1,73.34,South,1,31.5,18.0,23.84
4481,Beverages,2,11,5,13,8.41,45,1,99.38,West,0,16.5,15.6,67.28
4482,Beverages,12,19,6,6,5.78,42,1,81.94,West,0,28.5,7.199999999999999,46.24
4483,Beverages,6,23,5,19,4.8,56,1,95.7,North,0,34.5,22.8,38.4
4484,Dairy,11,13,9,2,8.53,41,1,90.14,South,1,19.5,2.4,68.24
4485,Vegetables,5,17,6,6,4.33,37,1,67.34,East,1,25.5,7.199999999999999,34.64
4486,Snacks,13,34,2,11,11.65,70,1,157.4,West,1,51.0,13.2,93.2
4487,Vegetables,11,27,6,16,4.36,57,1,94.58,East,1,40.5,19.2,34.88
4488,Dairy,15,23,7,7,9.83,56,1,121.54,East,1,34.5,8.4,78.64
4489,Snacks,5,8,4,6,4.5,27,0,55.2,East,1,12.0,7.199999999999999,36.0
4490,Vegetables,1,33,6,13,11.63,75,1,158.14,North,0,49.5,15.6,93.04
4491,Snacks,2,11,3,17,10.66,52,1,122.18,South,0,16.5,20.4,85.28
4492,Dairy,2,14,10,18,1.78,45,1,56.84,West,0,21.0,21.599999999999998,14.24
4493,Vegetables,14,29,4,1,7.0,48,1,100.7,West,1,43.5,1.2,56.0
4494,Vegetables,7,20,1,16,3.6,44,1,78.0,West,1,30.0,19.2,28.8
4495,Frozen,15,22,9,2,9.46,51,1,111.08,West,1,33.0,2.4,75.68
4496,Frozen,11,36,4,9,7.49,63,1,124.72,East,0,54.0,10.799999999999999,59.92
4497,Snacks,10,8,1,7,8.54,33,1,88.72,North,0,12.0,8.4,68.32
4498,Beverages,14,39,1,12,4.24,60,1,106.82,East,0,58.5,14.399999999999999,33.92
4499,Vegetables,15,8,6,13,7.63,42,1,88.64,West,0,12.0,15.6,61.04
4500,Vegetables,4,24,4,1,9.32,47,1,111.76,East,1,36.0,1.2,74.56
4501,Dairy,12,9,5,4,5.42,28,0,61.66,West,0,13.5,4.8,43.36
4502,Household,6,16,4,13,3.42,39,1,66.96,East,1,24.0,15.6,27.36
4503,Vegetables,15,5,4,7,9.01,34,1,87.98,North,1,7.5,8.4,72.08
4504,Beverages,6,12,2,8,1.58,25,0,40.24,West,0,18.0,9.6,12.64
4505,Household,11,5,6,13,1.44,26,0,34.62,South,1,7.5,15.6,11.52
4506,Fruits,9,37,3,20,7.45,74,1,139.1,North,0,55.5,24.0,59.6
4507,Household,10,39,7,7,2.38,57,1,85.94,West,0,58.5,8.4,19.04
4508,Frozen,12,32,9,15,3.68,63,1,95.44,North,0,48.0,18.0,29.44
4509,Snacks,5,20,6,8,11.03,56,1,127.84,West,1,30.0,9.6,88.24
4510,Fruits,8,21,9,8,5.51,49,1,85.18,South,1,31.5,9.6,44.08
4511,Household,15,37,8,4,3.94,56,1,91.82,East,1,55.5,4.8,31.52
4512,Frozen,14,13,3,4,8.37,36,1,91.26,North,0,19.5,4.8,66.96
4513,Household,10,35,1,5,7.95,56,1,122.1,West,0,52.5,6.0,63.6
4514,Vegetables,7,13,10,9,9.71,51,1,107.98,South,0,19.5,10.799999999999999,77.68
4515,Snacks,4,7,1,8,4.64,25,0,57.22,North,0,10.5,9.6,37.12
4516,Dairy,2,30,10,13,7.29,67,1,118.92,East,1,45.0,15.6,58.32
4517,Dairy,1,29,8,5,1.16,44,1,58.78,West,1,43.5,6.0,9.28
4518,Dairy,11,13,5,18,6.86,49,1,95.98,East,1,19.5,21.599999999999998,54.88
4519,Household,7,33,4,11,7.68,63,1,124.14,East,0,49.5,13.2,61.44
4520,Vegetables,11,13,1,7,6.63,34,1,80.94,North,1,19.5,8.4,53.04
4521,Vegetables,3,26,1,4,1.79,34,1,58.12,West,1,39.0,4.8,14.32
4522,Vegetables,10,27,3,19,8.06,65,1,127.78,West,0,40.5,22.8,64.48
4523,Snacks,7,7,6,15,5.22,38,1,70.26,West,1,10.5,18.0,41.76
4524,Fruits,7,39,3,18,5.88,71,1,127.14,North,1,58.5,21.599999999999998,47.04
4525,Household,3,19,2,5,3.11,32,1,59.38,West,0,28.5,6.0,24.88
4526,Fruits,4,24,3,16,5.98,54,1,103.04,South,1,36.0,19.2,47.84
4527,Beverages,2,7,5,5,1.87,20,0,31.46,South,0,10.5,6.0,14.96
4528,Frozen,3,39,7,4,11.76,73,1,157.38,North,1,58.5,4.8,94.08
4529,Beverages,5,19,8,12,3.1,45,1,67.7,West,0,28.5,14.399999999999999,24.8
4530,Vegetables,6,40,1,11,7.68,67,1,134.64,South,0,60.0,13.2,61.44
4531,Fruits,11,16,4,7,6.42,39,1,83.76,South,1,24.0,8.4,51.36
4532,Dairy,8,27,4,18,10.4,69,1,145.3,East,1,40.5,21.599999999999998,83.2
4533,Beverages,8,18,7,6,3.22,37,1,59.96,North,1,27.0,7.199999999999999,25.76
4534,Household,11,25,8,8,11.44,63,1,138.62,South,1,37.5,9.6,91.52
4535,Household,13,21,3,9,11.01,55,1,130.38,South,1,31.5,10.799999999999999,88.08
4536,Frozen,5,15,6,14,7.74,50,1,101.22,South,0,22.5,16.8,61.92
4537,Frozen,9,39,10,20,11.99,92,1,178.42,South,1,58.5,24.0,95.92
4538,Frozen,10,33,8,3,1.48,46,1,64.94,East,1,49.5,3.5999999999999996,11.84
4539,Household,3,36,4,14,3.65,61,1,100.0,East,0,54.0,16.8,29.2
4540,Snacks,11,34,6,9,10.85,70,1,148.6,East,0,51.0,10.799999999999999,86.8
4541,Vegetables,13,32,4,3,10.86,60,1,138.48,South,1,48.0,3.5999999999999996,86.88
4542,Household,8,29,2,15,8.62,63,1,130.46,West,1,43.5,18.0,68.96
4543,Frozen,3,19,2,19,6.46,52,1,102.98,East,0,28.5,22.8,51.68
4544,Vegetables,7,29,3,8,5.62,51,1,98.06,South,1,43.5,9.6,44.96
4545,Beverages,13,25,5,12,6.49,54,1,103.82,North,1,37.5,14.399999999999999,51.92
4546,Dairy,7,14,8,14,3.58,43,1,66.44,North,1,21.0,16.8,28.64
4547,Fruits,3,15,10,11,7.51,51,1,95.78,South,0,22.5,13.2,60.08
4548,Fruits,4,8,10,5,2.7,28,0,39.6,East,1,12.0,6.0,21.6
4549,Household,1,23,4,10,9.55,56,1,122.9,South,1,34.5,12.0,76.4
4550,Frozen,3,36,8,5,3.79,56,1,90.32,South,0,54.0,6.0,30.32
4551,Vegetables,12,25,4,20,9.35,67,1,136.3,West,1,37.5,24.0,74.8
4552,Vegetables,1,16,5,1,4.24,30,0,59.12,North,0,24.0,1.2,33.92
4553,Household,7,24,2,16,4.96,51,1,94.88,West,1,36.0,19.2,39.68
4554,Dairy,4,28,4,20,2.83,57,1,88.64,West,1,42.0,24.0,22.64
4555,Household,8,10,10,20,6.9,53,1,94.2,West,0,15.0,24.0,55.2
4556,Fruits,4,5,6,14,9.37,43,1,99.26,North,0,7.5,16.8,74.96
4557,Vegetables,1,39,3,15,10.67,78,1,161.86,West,0,58.5,18.0,85.36
4558,Dairy,1,31,4,7,10.86,63,1,141.78,South,1,46.5,8.4,86.88
4559,Snacks,11,26,1,5,2.94,37,1,68.52,South,1,39.0,6.0,23.52
4560,Frozen,4,31,9,2,10.99,63,1,136.82,North,1,46.5,2.4,87.92
4561,Fruits,11,11,1,7,8.93,36,1,96.34,East,1,16.5,8.4,71.44
4562,Household,10,34,9,6,3.05,55,1,82.6,South,0,51.0,7.199999999999999,24.4
4563,Fruits,13,8,6,15,9.06,47,1,102.48,East,0,12.0,18.0,72.48
4564,Household,12,38,8,18,5.14,74,1,119.72,North,0,57.0,21.599999999999998,41.12
4565,Fruits,8,26,4,8,10.47,58,1,132.36,West,1,39.0,9.6,83.76
4566,Vegetables,8,28,3,4,9.76,54,1,124.88,North,0,42.0,4.8,78.08
4567,Dairy,4,31,10,3,2.93,49,1,73.54,South,0,46.5,3.5999999999999996,23.44
4568,Dairy,3,26,10,4,8.04,56,1,108.12,North,0,39.0,4.8,64.32
4569,Beverages,11,16,8,8,8.12,48,1,98.56,North,1,24.0,9.6,64.96
4570,Frozen,12,19,9,12,5.14,50,1,84.02,South,0,28.5,14.399999999999999,41.12
4571,Frozen,9,21,9,7,10.11,57,1,120.78,East,1,31.5,8.4,80.88
4572,Beverages,14,34,7,18,11.01,81,1,160.68,North,1,51.0,21.599999999999998,88.08
4573,Fruits,5,17,4,20,2.03,45,1,65.74,East,0,25.5,24.0,16.24
4574,Fruits,12,16,8,17,8.74,58,1,114.32,South,0,24.0,20.4,69.92
4575,Household,2,38,8,10,2.61,61,1,89.88,South,0,57.0,12.0,20.88
4576,Dairy,7,39,7,10,2.78,61,1,92.74,South,0,58.5,12.0,22.24
4577,Fruits,4,17,5,9,11.53,54,1,128.54,East,0,25.5,10.799999999999999,92.24
4578,Frozen,9,33,4,6,2.19,47,1,74.22,East,1,49.5,7.199999999999999,17.52
4579,Fruits,1,8,5,16,9.58,48,1,107.84,South,0,12.0,19.2,76.64
4580,Dairy,12,31,1,17,10.8,70,1,153.3,South,1,46.5,20.4,86.4
4581,Household,14,6,8,8,5.38,32,1,61.64,North,1,9.0,9.6,43.04
4582,Snacks,9,11,9,2,7.11,36,1,75.78,North,1,16.5,2.4,56.88
4583,Frozen,2,9,4,3,4.0,24,0,49.1,North,0,13.5,3.5999999999999996,32.0
4584,Snacks,9,32,3,4,2.8,44,1,75.2,North,0,48.0,4.8,22.4
